technician_id,name,experience_years,shift_type
T12533,Tech_T12533,2,Evening
T12534,Tech_T12534,3,Evening
T12535,Tech_T12535,2,Evening
T12536,Tech_T12536,1,Mixed
T12537,Tech_T12537,10,Day
T12538,Tech_T12538,10,Evening
T12539,Tech_T12539,10,Evening
T12540,Tech_T12540,8,Mixed
T12541,Tech_T12541,2,Evening
T12542,Tech_T12542,3,Mixed
T12543,Tech_T12543,6,Evening
T12544,Tech_T12544,2,Mixed
T12545,Tech_T12545,2,Day
T12546,Tech_T12546,4,Day
T12547,Tech_T12547,2,Day
T12548,Tech_T12548,9,Mixed
T12549,Tech_T12549,8,Mixed
T12550,Tech_T12550,3,Day
T12551,Tech_T12551,10,Evening
T12552,Tech_T12552,7,Mixed
T12553,Tech_T12553,10,Evening
T12554,Tech_T12554,3,Day
T12555,Tech_T12555,8,Mixed
T12556,Tech_T12556,3,Mixed
T12557,Tech_T12557,1,Day
T12558,Tech_T12558,7,Mixed
T12559,Tech_T12559,9,Mixed
T12560,Tech_T12560,10,Evening
T12561,Tech_T12561,9,Day
T12562,Tech_T12562,6,Evening
T12563,Tech_T12563,10,Evening
T12564,Tech_T12564,2,Evening
T12565,Tech_T12565,7,Day
T12566,Tech_T12566,10,Evening
T12567,Tech_T12567,3,Mixed
T12568,Tech_T12568,8,Day
T12569,Tech_T12569,2,Evening
T12570,Tech_T12570,6,Evening
T12571,Tech_T12571,4,Evening
T12572,Tech_T12572,5,Day
T12573,Tech_T12573,8,Evening
T12574,Tech_T12574,6,Day
T12575,Tech_T12575,2,Evening
T12576,Tech_T12576,1,Evening
T12577,Tech_T12577,8,Mixed
T12578,Tech_T12578,3,Day
T12579,Tech_T12579,8,Mixed
T12580,Tech_T12580,10,Evening
T12581,Tech_T12581,3,Day
T12582,Tech_T12582,4,Mixed
T12583,Tech_T12583,8,Evening
T12584,Tech_T12584,8,Evening
T12585,Tech_T12585,10,Evening
T12586,Tech_T12586,1,Mixed
T12587,Tech_T12587,3,Evening
T12588,Tech_T12588,9,Evening
T12589,Tech_T12589,7,Mixed
T12590,Tech_T12590,2,Evening
T12591,Tech_T12591,1,Evening
T12592,Tech_T12592,1,Mixed
T12593,Tech_T12593,5,Day
T12594,Tech_T12594,4,Evening
T12595,Tech_T12595,1,Mixed
T12596,Tech_T12596,9,Evening
T12597,Tech_T12597,10,Mixed
T12598,Tech_T12598,10,Day
T12599,Tech_T12599,9,Mixed
T12600,Tech_T12600,7,Mixed
T12601,Tech_T12601,10,Day
T12602,Tech_T12602,8,Mixed
T12603,Tech_T12603,5,Day
T12604,Tech_T12604,3,Evening
T12605,Tech_T12605,1,Mixed
T12606,Tech_T12606,3,Day
T12607,Tech_T12607,3,Mixed
T12608,Tech_T12608,4,Mixed
T12609,Tech_T12609,1,Day
T12610,Tech_T12610,2,Mixed
T12611,Tech_T12611,6,Evening
T12612,Tech_T12612,3,Evening
T12613,Tech_T12613,7,Day
T12614,Tech_T12614,7,Day
T12615,Tech_T12615,10,Day
T12616,Tech_T12616,6,Evening
T12617,Tech_T12617,8,Evening
T12618,Tech_T12618,8,Day
T12619,Tech_T12619,7,Evening
T12620,Tech_T12620,10,Day
T12621,Tech_T12621,9,Evening
T12622,Tech_T12622,5,Mixed
T12623,Tech_T12623,4,Day
T12624,Tech_T12624,2,Day
T12625,Tech_T12625,5,Day
T12626,Tech_T12626,2,Evening
T12627,Tech_T12627,3,Evening
T12628,Tech_T12628,2,Day
T12629,Tech_T12629,2,Mixed
T12630,Tech_T12630,3,Day
T12631,Tech_T12631,9,Day
T12632,Tech_T12632,4,Evening
T12633,Tech_T12633,1,Mixed
T12634,Tech_T12634,2,Mixed
T12635,Tech_T12635,4,Mixed
T12636,Tech_T12636,9,Evening
T12637,Tech_T12637,8,Day
T12638,Tech_T12638,7,Mixed
T12639,Tech_T12639,6,Day
T12640,Tech_T12640,4,Evening
T12641,Tech_T12641,6,Evening
T12642,Tech_T12642,10,Mixed
T12643,Tech_T12643,1,Mixed
T12644,Tech_T12644,1,Mixed
T12645,Tech_T12645,3,Day
T12646,Tech_T12646,9,Evening
T12647,Tech_T12647,6,Day
T12648,Tech_T12648,5,Mixed
T12649,Tech_T12649,8,Day
T12650,Tech_T12650,4,Day
T12651,Tech_T12651,7,Mixed
T12652,Tech_T12652,1,Evening
T12653,Tech_T12653,9,Day
T12654,Tech_T12654,9,Day
T12655,Tech_T12655,5,Mixed
T12656,Tech_T12656,8,Day
T12657,Tech_T12657,9,Mixed
T12658,Tech_T12658,6,Mixed
T12659,Tech_T12659,6,Mixed
T12660,Tech_T12660,1,Evening
T12661,Tech_T12661,5,Evening
T12662,Tech_T12662,4,Mixed
T12663,Tech_T12663,6,Evening
T12664,Tech_T12664,3,Day
T12665,Tech_T12665,6,Evening
T12666,Tech_T12666,9,Day
T12667,Tech_T12667,6,Day
T12668,Tech_T12668,8,Evening
T12669,Tech_T12669,3,Evening
T12670,Tech_T12670,3,Day
T12671,Tech_T12671,1,Day
T12672,Tech_T12672,4,Evening
T12673,Tech_T12673,8,Evening
T12674,Tech_T12674,3,Evening
T12675,Tech_T12675,2,Mixed
T12676,Tech_T12676,6,Day
T12677,Tech_T12677,9,Mixed
T12678,Tech_T12678,1,Day
T12679,Tech_T12679,7,Evening
T12680,Tech_T12680,4,Mixed
T12681,Tech_T12681,9,Evening
T12682,Tech_T12682,7,Evening
T12683,Tech_T12683,3,Day
T12684,Tech_T12684,10,Day
T12685,Tech_T12685,2,Mixed
T12686,Tech_T12686,5,Mixed
T12687,Tech_T12687,4,Day
T12688,Tech_T12688,6,Evening
T12689,Tech_T12689,3,Evening
T12690,Tech_T12690,8,Evening
T12691,Tech_T12691,7,Evening
T12692,Tech_T12692,1,Evening
T12693,Tech_T12693,9,Day
T12694,Tech_T12694,8,Evening
T12695,Tech_T12695,2,Evening
T12696,Tech_T12696,8,Day
T12697,Tech_T12697,9,Day
T12698,Tech_T12698,4,Evening
T12699,Tech_T12699,7,Day
T12700,Tech_T12700,9,Evening
T12701,Tech_T12701,7,Day
T12702,Tech_T12702,5,Evening
T12703,Tech_T12703,6,Day
T12704,Tech_T12704,8,Mixed
T12705,Tech_T12705,8,Mixed
T12706,Tech_T12706,7,Mixed
T12707,Tech_T12707,6,Day
T12708,Tech_T12708,3,Day
T12709,Tech_T12709,5,Evening
T12710,Tech_T12710,6,Mixed
T12711,Tech_T12711,4,Evening
T12712,Tech_T12712,3,Mixed
T12713,Tech_T12713,9,Day
T12714,Tech_T12714,2,Mixed
T12715,Tech_T12715,7,Day
T12716,Tech_T12716,1,Mixed
T12717,Tech_T12717,6,Evening
T12718,Tech_T12718,7,Evening
T12719,Tech_T12719,7,Day
T12720,Tech_T12720,7,Mixed
T12721,Tech_T12721,1,Day
T12722,Tech_T12722,1,Evening
T12723,Tech_T12723,6,Day
T12724,Tech_T12724,10,Day
T12725,Tech_T12725,10,Evening
T12726,Tech_T12726,1,Mixed
T12727,Tech_T12727,7,Evening
T12728,Tech_T12728,7,Evening
T12729,Tech_T12729,5,Evening
T12730,Tech_T12730,9,Evening
T12731,Tech_T12731,9,Day
T12732,Tech_T12732,2,Mixed
T12733,Tech_T12733,5,Day
T12734,Tech_T12734,3,Mixed
T12735,Tech_T12735,3,Evening
T12736,Tech_T12736,5,Mixed
T12737,Tech_T12737,4,Mixed
T12738,Tech_T12738,4,Mixed
T12739,Tech_T12739,6,Mixed
T12740,Tech_T12740,4,Mixed
T12741,Tech_T12741,5,Evening
T12742,Tech_T12742,4,Mixed
T12743,Tech_T12743,7,Day
T12744,Tech_T12744,8,Mixed
T12745,Tech_T12745,5,Mixed
T12746,Tech_T12746,3,Day
T12747,Tech_T12747,10,Mixed
T12748,Tech_T12748,1,Evening
T12749,Tech_T12749,9,Day
T12750,Tech_T12750,3,Mixed
T12751,Tech_T12751,2,Evening
T12752,Tech_T12752,3,Evening
T12753,Tech_T12753,9,Evening
T12754,Tech_T12754,3,Mixed
T12755,Tech_T12755,2,Day
T12756,Tech_T12756,5,Mixed
T12757,Tech_T12757,8,Evening
T12758,Tech_T12758,5,Evening
T12759,Tech_T12759,3,Evening
T12760,Tech_T12760,8,Evening
T12761,Tech_T12761,5,Day
T12762,Tech_T12762,8,Day
T12763,Tech_T12763,2,Mixed
T12764,Tech_T12764,6,Evening
T12765,Tech_T12765,7,Mixed
T12766,Tech_T12766,7,Evening
T12767,Tech_T12767,6,Mixed
T12768,Tech_T12768,6,Evening
T12769,Tech_T12769,9,Evening
T12770,Tech_T12770,1,Day
T12771,Tech_T12771,8,Day
T12772,Tech_T12772,4,Mixed
T12773,Tech_T12773,2,Mixed
T12774,Tech_T12774,6,Day
T12775,Tech_T12775,6,Evening
T12776,Tech_T12776,4,Mixed
T12777,Tech_T12777,2,Mixed
T12778,Tech_T12778,4,Day
T12779,Tech_T12779,2,Evening
T12780,Tech_T12780,7,Evening
T12781,Tech_T12781,10,Evening
T12782,Tech_T12782,6,Evening
T12783,Tech_T12783,6,Day
T12784,Tech_T12784,9,Evening
T12785,Tech_T12785,6,Evening
T12786,Tech_T12786,10,Day
T12787,Tech_T12787,6,Evening
T12788,Tech_T12788,2,Evening
T12789,Tech_T12789,7,Mixed
T12790,Tech_T12790,3,Evening
T12791,Tech_T12791,5,Evening
T12792,Tech_T12792,8,Day
T12793,Tech_T12793,8,Day
T12794,Tech_T12794,3,Mixed
T12795,Tech_T12795,10,Day
T12796,Tech_T12796,4,Evening
T12797,Tech_T12797,1,Day
T12798,Tech_T12798,3,Mixed
T12799,Tech_T12799,9,Day
T12800,Tech_T12800,6,Mixed
T12801,Tech_T12801,1,Evening
T12802,Tech_T12802,2,Mixed
T12803,Tech_T12803,1,Evening
T12804,Tech_T12804,9,Mixed
T12805,Tech_T12805,4,Mixed
T12806,Tech_T12806,9,Mixed
T12807,Tech_T12807,6,Evening
T12808,Tech_T12808,10,Day
T12809,Tech_T12809,7,Mixed
T12810,Tech_T12810,10,Mixed
T12811,Tech_T12811,10,Day
T12812,Tech_T12812,4,Evening
T12813,Tech_T12813,1,Mixed
T12814,Tech_T12814,9,Mixed
T12815,Tech_T12815,9,Evening
T12816,Tech_T12816,2,Mixed
T12817,Tech_T12817,5,Day
T12818,Tech_T12818,5,Evening
T12819,Tech_T12819,6,Day
T12820,Tech_T12820,8,Mixed
T12821,Tech_T12821,10,Evening
T12822,Tech_T12822,3,Evening
T12823,Tech_T12823,2,Day
T12824,Tech_T12824,2,Evening
T12825,Tech_T12825,6,Day
T12826,Tech_T12826,4,Evening
T12827,Tech_T12827,1,Day
T12828,Tech_T12828,1,Evening
T12829,Tech_T12829,6,Day
T12830,Tech_T12830,10,Day
T12831,Tech_T12831,5,Evening
T12832,Tech_T12832,7,Day
T12833,Tech_T12833,9,Evening
T12834,Tech_T12834,10,Evening
T12835,Tech_T12835,2,Day
T12836,Tech_T12836,8,Day
T12837,Tech_T12837,4,Evening
T12838,Tech_T12838,3,Day
T12839,Tech_T12839,1,Day
T12840,Tech_T12840,1,Day
T12841,Tech_T12841,2,Evening
T12842,Tech_T12842,10,Mixed
T12843,Tech_T12843,1,Evening
T12844,Tech_T12844,3,Mixed
T12845,Tech_T12845,9,Mixed
T12846,Tech_T12846,3,Evening
T12847,Tech_T12847,7,Mixed
T12848,Tech_T12848,5,Mixed
T12849,Tech_T12849,3,Mixed
T12850,Tech_T12850,4,Day
T12851,Tech_T12851,1,Mixed
T12852,Tech_T12852,2,Day
T12853,Tech_T12853,3,Mixed
T12854,Tech_T12854,6,Mixed
T12855,Tech_T12855,9,Day
T12856,Tech_T12856,7,Mixed
T12857,Tech_T12857,4,Mixed
T12858,Tech_T12858,10,Evening
T12859,Tech_T12859,9,Day
T12860,Tech_T12860,9,Day
T12861,Tech_T12861,4,Mixed
T12862,Tech_T12862,5,Day
T12863,Tech_T12863,9,Day
T12864,Tech_T12864,4,Mixed
T12865,Tech_T12865,4,Day
T12866,Tech_T12866,5,Evening
T12867,Tech_T12867,4,Evening
T12868,Tech_T12868,10,Evening
T12869,Tech_T12869,2,Evening
T12870,Tech_T12870,9,Day
T12871,Tech_T12871,10,Day
T12872,Tech_T12872,10,Mixed
T12873,Tech_T12873,3,Evening
T12874,Tech_T12874,3,Day
T12875,Tech_T12875,5,Day
T12876,Tech_T12876,6,Evening
T12877,Tech_T12877,7,Mixed
T12878,Tech_T12878,6,Mixed
T12879,Tech_T12879,9,Evening
T12880,Tech_T12880,2,Evening
T12881,Tech_T12881,6,Mixed
T12882,Tech_T12882,9,Evening
T12883,Tech_T12883,2,Mixed
T12884,Tech_T12884,9,Day
T12885,Tech_T12885,8,Mixed
T12886,Tech_T12886,7,Day
T12887,Tech_T12887,10,Day
T12888,Tech_T12888,5,Evening
T12889,Tech_T12889,4,Evening
T12890,Tech_T12890,9,Mixed
T12891,Tech_T12891,10,Mixed
T12892,Tech_T12892,1,Evening
T12893,Tech_T12893,7,Day
T12894,Tech_T12894,2,Evening
T12895,Tech_T12895,4,Mixed
T12896,Tech_T12896,6,Day
T12897,Tech_T12897,7,Mixed
T12898,Tech_T12898,3,Evening
T12899,Tech_T12899,4,Evening
T12900,Tech_T12900,3,Mixed
T12901,Tech_T12901,6,Day
T12902,Tech_T12902,6,Day
T12903,Tech_T12903,1,Evening
T12904,Tech_T12904,8,Mixed
T12905,Tech_T12905,4,Day
T12906,Tech_T12906,7,Evening
T12907,Tech_T12907,7,Day
T12908,Tech_T12908,2,Evening
T12909,Tech_T12909,2,Evening
T12910,Tech_T12910,4,Evening
T12911,Tech_T12911,7,Day
T12912,Tech_T12912,1,Evening
T12913,Tech_T12913,4,Day
T12914,Tech_T12914,4,Mixed
T12915,Tech_T12915,2,Day
T12916,Tech_T12916,1,Evening
T12917,Tech_T12917,9,Day
T12918,Tech_T12918,6,Day
T12919,Tech_T12919,5,Mixed
T12920,Tech_T12920,2,Mixed
T12921,Tech_T12921,3,Evening
T12922,Tech_T12922,10,Evening
T12923,Tech_T12923,8,Evening
T12924,Tech_T12924,8,Day
T12925,Tech_T12925,5,Evening
T12926,Tech_T12926,3,Day
T12927,Tech_T12927,6,Day
T12928,Tech_T12928,9,Day
T12929,Tech_T12929,8,Evening
T12930,Tech_T12930,3,Day
T12931,Tech_T12931,1,Mixed
T12932,Tech_T12932,6,Evening
T12933,Tech_T12933,7,Evening
T12934,Tech_T12934,2,Day
T12935,Tech_T12935,7,Day
T12936,Tech_T12936,7,Day
T12937,Tech_T12937,9,Day
T12938,Tech_T12938,4,Mixed
T12939,Tech_T12939,8,Evening
T12940,Tech_T12940,4,Mixed
T12941,Tech_T12941,9,Mixed
T12942,Tech_T12942,10,Day
T12943,Tech_T12943,8,Evening
T12944,Tech_T12944,9,Mixed
T12945,Tech_T12945,1,Mixed
T12946,Tech_T12946,6,Mixed
T12947,Tech_T12947,10,Evening
T12948,Tech_T12948,6,Day
T12949,Tech_T12949,4,Mixed
T12950,Tech_T12950,6,Mixed
T12951,Tech_T12951,7,Evening
T12952,Tech_T12952,6,Evening
T12953,Tech_T12953,8,Day
T12954,Tech_T12954,10,Mixed
T12955,Tech_T12955,10,Evening
T12956,Tech_T12956,7,Day
T12957,Tech_T12957,2,Mixed
T12958,Tech_T12958,2,Day
T12959,Tech_T12959,1,Day
T12960,Tech_T12960,7,Mixed
T12961,Tech_T12961,10,Day
T12962,Tech_T12962,2,Evening
T12963,Tech_T12963,3,Evening
T12964,Tech_T12964,5,Day
T12965,Tech_T12965,7,Day
T12966,Tech_T12966,7,Evening
T12967,Tech_T12967,8,Mixed
T12968,Tech_T12968,8,Evening
T12969,Tech_T12969,7,Day
T12970,Tech_T12970,5,Evening
T12971,Tech_T12971,9,Evening
T12972,Tech_T12972,10,Mixed
T12973,Tech_T12973,1,Evening
T12974,Tech_T12974,7,Evening
T12975,Tech_T12975,5,Mixed
T12976,Tech_T12976,4,Day
T12977,Tech_T12977,6,Day
T12978,Tech_T12978,9,Evening
T12979,Tech_T12979,9,Evening
T12980,Tech_T12980,8,Evening
T12981,Tech_T12981,8,Evening
T12982,Tech_T12982,2,Mixed
T12983,Tech_T12983,7,Day
T12984,Tech_T12984,5,Mixed
T12985,Tech_T12985,6,Day
T12986,Tech_T12986,9,Mixed
T12987,Tech_T12987,2,Day
T12988,Tech_T12988,4,Day
T12989,Tech_T12989,4,Day
T12990,Tech_T12990,4,Day
T12991,Tech_T12991,4,Mixed
T12992,Tech_T12992,1,Day
T12993,Tech_T12993,4,Mixed
T12994,Tech_T12994,6,Mixed
T12995,Tech_T12995,1,Day
T12996,Tech_T12996,2,Day
T12997,Tech_T12997,10,Day
T12998,Tech_T12998,3,Mixed
T12999,Tech_T12999,8,Evening
T13000,Tech_T13000,4,Mixed
T13001,Tech_T13001,1,Day
T13002,Tech_T13002,1,Mixed
T13003,Tech_T13003,3,Evening
T13004,Tech_T13004,10,Evening
T13005,Tech_T13005,6,Mixed
T13006,Tech_T13006,6,Mixed
T13007,Tech_T13007,10,Evening
T13008,Tech_T13008,9,Day
T13009,Tech_T13009,8,Evening
T13010,Tech_T13010,3,Day
T13011,Tech_T13011,10,Mixed
T13012,Tech_T13012,8,Evening
T13013,Tech_T13013,10,Mixed
T13014,Tech_T13014,4,Evening
T13015,Tech_T13015,8,Day
T13016,Tech_T13016,9,Evening
T13017,Tech_T13017,6,Evening
T13018,Tech_T13018,6,Evening
T13019,Tech_T13019,4,Mixed
T13020,Tech_T13020,4,Mixed
T13021,Tech_T13021,5,Day
T13022,Tech_T13022,2,Day
T13023,Tech_T13023,8,Day
T13024,Tech_T13024,9,Day
T13025,Tech_T13025,3,Day
T13026,Tech_T13026,6,Day
T13027,Tech_T13027,6,Mixed
T13028,Tech_T13028,5,Day
T13029,Tech_T13029,7,Evening
T13030,Tech_T13030,8,Day
T13031,Tech_T13031,5,Day
T13032,Tech_T13032,1,Day
T13033,Tech_T13033,9,Day
T13034,Tech_T13034,9,Evening
T13035,Tech_T13035,9,Mixed
T13036,Tech_T13036,4,Day
T13037,Tech_T13037,10,Evening
T13038,Tech_T13038,3,Evening
T13039,Tech_T13039,6,Mixed
T13040,Tech_T13040,2,Evening
T13041,Tech_T13041,6,Evening
T13042,Tech_T13042,4,Evening
T13043,Tech_T13043,10,Mixed
T13044,Tech_T13044,8,Day
T13045,Tech_T13045,7,Evening
T13046,Tech_T13046,8,Mixed
T13047,Tech_T13047,2,Evening
T13048,Tech_T13048,6,Evening
T13049,Tech_T13049,9,Mixed
T13050,Tech_T13050,7,Mixed
T13051,Tech_T13051,3,Day
T13052,Tech_T13052,8,Evening
T13053,Tech_T13053,7,Mixed
T13054,Tech_T13054,3,Evening
T13055,Tech_T13055,6,Mixed
T13056,Tech_T13056,4,Evening
T13057,Tech_T13057,9,Day
T13058,Tech_T13058,2,Day
T13059,Tech_T13059,3,Mixed
T13060,Tech_T13060,4,Evening
T13061,Tech_T13061,7,Day
T13062,Tech_T13062,7,Day
T13063,Tech_T13063,8,Day
T13064,Tech_T13064,7,Mixed
T13065,Tech_T13065,4,Mixed
T13066,Tech_T13066,5,Evening
T13067,Tech_T13067,6,Day
T13068,Tech_T13068,3,Mixed
T13069,Tech_T13069,5,Evening
T13070,Tech_T13070,5,Mixed
T13071,Tech_T13071,7,Mixed
T13072,Tech_T13072,7,Mixed
T13073,Tech_T13073,5,Mixed
T13074,Tech_T13074,1,Day
T13075,Tech_T13075,5,Mixed
T13076,Tech_T13076,6,Day
T13077,Tech_T13077,10,Day
T13078,Tech_T13078,2,Evening
T13079,Tech_T13079,10,Day
T13080,Tech_T13080,2,Day
T13081,Tech_T13081,9,Day
T13082,Tech_T13082,4,Evening
T13083,Tech_T13083,10,Day
T13084,Tech_T13084,5,Day
T13085,Tech_T13085,5,Evening
T13086,Tech_T13086,6,Day
T13087,Tech_T13087,6,Mixed
T13088,Tech_T13088,3,Evening
T13089,Tech_T13089,9,Day
T13090,Tech_T13090,5,Day
T13091,Tech_T13091,3,Evening
T13092,Tech_T13092,2,Evening
T13093,Tech_T13093,1,Evening
T13094,Tech_T13094,6,Mixed
T13095,Tech_T13095,8,Mixed
T13096,Tech_T13096,5,Mixed
T13097,Tech_T13097,3,Day
T13098,Tech_T13098,5,Day
T13099,Tech_T13099,8,Day
T13100,Tech_T13100,7,Evening
T13101,Tech_T13101,7,Mixed
T13102,Tech_T13102,5,Mixed
T13103,Tech_T13103,2,Day
T13104,Tech_T13104,3,Mixed
T13105,Tech_T13105,9,Mixed
T13106,Tech_T13106,2,Mixed
T13107,Tech_T13107,4,Evening
T13108,Tech_T13108,10,Evening
T13109,Tech_T13109,2,Evening
T13110,Tech_T13110,5,Evening
T13111,Tech_T13111,4,Day
T13112,Tech_T13112,4,Evening
T13113,Tech_T13113,2,Day
T13114,Tech_T13114,5,Day
T13115,Tech_T13115,5,Evening
T13116,Tech_T13116,6,Mixed
T13117,Tech_T13117,7,Mixed
T13118,Tech_T13118,8,Day
T13119,Tech_T13119,4,Mixed
T13120,Tech_T13120,3,Mixed
T13121,Tech_T13121,8,Day
T13122,Tech_T13122,9,Evening
T13123,Tech_T13123,2,Mixed
T13124,Tech_T13124,7,Day
T13125,Tech_T13125,1,Mixed
T13126,Tech_T13126,3,Mixed
T13127,Tech_T13127,1,Day
T13128,Tech_T13128,5,Day
T13129,Tech_T13129,6,Mixed
T13130,Tech_T13130,8,Mixed
T13131,Tech_T13131,9,Evening
T13132,Tech_T13132,3,Day
T13133,Tech_T13133,3,Day
T13134,Tech_T13134,3,Day
T13135,Tech_T13135,1,Mixed
T13136,Tech_T13136,10,Day
T13137,Tech_T13137,6,Day
T13138,Tech_T13138,2,Mixed
T13139,Tech_T13139,8,Evening
T13140,Tech_T13140,10,Evening
T13141,Tech_T13141,2,Day
T13142,Tech_T13142,4,Mixed
T13143,Tech_T13143,8,Evening
T13144,Tech_T13144,10,Evening
T13145,Tech_T13145,4,Evening
T13146,Tech_T13146,2,Evening
T13147,Tech_T13147,8,Mixed
T13148,Tech_T13148,4,Evening
T13149,Tech_T13149,10,Day
T13150,Tech_T13150,7,Evening
T13151,Tech_T13151,2,Day
T13152,Tech_T13152,7,Mixed
T13153,Tech_T13153,8,Mixed
T13154,Tech_T13154,7,Mixed
T13155,Tech_T13155,6,Day
T13156,Tech_T13156,9,Mixed
T13157,Tech_T13157,9,Day
T13158,Tech_T13158,1,Day
T13159,Tech_T13159,5,Mixed
T13160,Tech_T13160,9,Day
T13161,Tech_T13161,8,Mixed
T13162,Tech_T13162,4,Mixed
T13163,Tech_T13163,5,Day
T13164,Tech_T13164,7,Day
T13165,Tech_T13165,6,Mixed
T13166,Tech_T13166,4,Mixed
T13167,Tech_T13167,6,Mixed
T13168,Tech_T13168,6,Mixed
T13169,Tech_T13169,7,Day
T13170,Tech_T13170,8,Evening
T13171,Tech_T13171,5,Mixed
T13172,Tech_T13172,3,Mixed
T13173,Tech_T13173,4,Day
T13174,Tech_T13174,8,Day
T13175,Tech_T13175,10,Mixed
T13176,Tech_T13176,7,Evening
T13177,Tech_T13177,10,Day
T13178,Tech_T13178,5,Day
T13179,Tech_T13179,5,Mixed
T13180,Tech_T13180,5,Mixed
T13181,Tech_T13181,10,Evening
T13182,Tech_T13182,3,Evening
T13183,Tech_T13183,6,Evening
T13184,Tech_T13184,3,Mixed
T13185,Tech_T13185,4,Mixed
T13186,Tech_T13186,5,Day
T13187,Tech_T13187,4,Day
T13188,Tech_T13188,3,Mixed
T13189,Tech_T13189,8,Day
T13190,Tech_T13190,2,Mixed
T13191,Tech_T13191,5,Evening
T13192,Tech_T13192,3,Mixed
T13193,Tech_T13193,7,Day
T13194,Tech_T13194,10,Mixed
T13195,Tech_T13195,8,Day
T13196,Tech_T13196,2,Evening
T13197,Tech_T13197,4,Mixed
T13198,Tech_T13198,5,Day
T13199,Tech_T13199,1,Evening
T13200,Tech_T13200,7,Evening
T13201,Tech_T13201,7,Evening
T13202,Tech_T13202,9,Evening
T13203,Tech_T13203,2,Mixed
T13204,Tech_T13204,5,Day
T13205,Tech_T13205,4,Mixed
T13206,Tech_T13206,7,Mixed
T13207,Tech_T13207,9,Day
T13208,Tech_T13208,1,Mixed
T13209,Tech_T13209,8,Evening
T13210,Tech_T13210,7,Mixed
T13211,Tech_T13211,1,Day
T13212,Tech_T13212,10,Evening
T13213,Tech_T13213,9,Day
T13214,Tech_T13214,8,Mixed
T13215,Tech_T13215,9,Mixed
T13216,Tech_T13216,8,Day
T13217,Tech_T13217,3,Evening
T13218,Tech_T13218,6,Evening
T13219,Tech_T13219,7,Evening
T13220,Tech_T13220,8,Mixed
T13221,Tech_T13221,5,Day
T13222,Tech_T13222,4,Mixed
T13223,Tech_T13223,9,Evening
T13224,Tech_T13224,6,Mixed
T13225,Tech_T13225,4,Mixed
T13226,Tech_T13226,7,Evening
T13227,Tech_T13227,2,Day
T13228,Tech_T13228,7,Day
T13229,Tech_T13229,4,Day
T13230,Tech_T13230,7,Mixed
T13231,Tech_T13231,2,Evening
T13232,Tech_T13232,1,Day
T13233,Tech_T13233,4,Evening
T13234,Tech_T13234,10,Mixed
T13235,Tech_T13235,8,Mixed
T13236,Tech_T13236,9,Mixed
T13237,Tech_T13237,7,Day
T13238,Tech_T13238,3,Evening
T13239,Tech_T13239,4,Evening
T13240,Tech_T13240,3,Mixed
T13241,Tech_T13241,3,Mixed
T13242,Tech_T13242,7,Day
T13243,Tech_T13243,9,Day
T13244,Tech_T13244,7,Evening
T13245,Tech_T13245,6,Mixed
T13246,Tech_T13246,8,Day
T13247,Tech_T13247,3,Day
T13248,Tech_T13248,1,Evening
T13249,Tech_T13249,8,Mixed
T13250,Tech_T13250,2,Mixed
T13251,Tech_T13251,9,Evening
T13252,Tech_T13252,8,Mixed
T13253,Tech_T13253,7,Day
T13254,Tech_T13254,4,Mixed
T13255,Tech_T13255,8,Evening
T13256,Tech_T13256,4,Day
T13257,Tech_T13257,6,Evening
T13258,Tech_T13258,5,Evening
T13259,Tech_T13259,2,Day
T13260,Tech_T13260,9,Day
T13261,Tech_T13261,9,Evening
T13262,Tech_T13262,4,Mixed
T13263,Tech_T13263,2,Evening
T13264,Tech_T13264,1,Evening
T13265,Tech_T13265,1,Mixed
T13266,Tech_T13266,3,Day
T13267,Tech_T13267,9,Evening
T13268,Tech_T13268,2,Day
T13269,Tech_T13269,2,Evening
T13270,Tech_T13270,9,Mixed
T13271,Tech_T13271,6,Day
T13272,Tech_T13272,3,Mixed
T13273,Tech_T13273,7,Mixed
T13274,Tech_T13274,4,Day
T13275,Tech_T13275,8,Mixed
T13276,Tech_T13276,9,Mixed
T13277,Tech_T13277,4,Day
T13278,Tech_T13278,10,Evening
T13279,Tech_T13279,3,Evening
T13280,Tech_T13280,8,Evening
T13281,Tech_T13281,3,Mixed
T13282,Tech_T13282,5,Mixed
T13283,Tech_T13283,3,Day
T13284,Tech_T13284,9,Evening
T13285,Tech_T13285,2,Evening
T13286,Tech_T13286,5,Day
T13287,Tech_T13287,4,Mixed
T13288,Tech_T13288,6,Day
T13289,Tech_T13289,10,Evening
T13290,Tech_T13290,1,Evening
T13291,Tech_T13291,4,Mixed
T13292,Tech_T13292,2,Evening
T13293,Tech_T13293,6,Mixed
T13294,Tech_T13294,10,Mixed
T13295,Tech_T13295,9,Day
T13296,Tech_T13296,9,Day
T13297,Tech_T13297,6,Mixed
T13298,Tech_T13298,8,Day
T13299,Tech_T13299,9,Mixed
T13300,Tech_T13300,8,Day
T13301,Tech_T13301,2,Evening
T13302,Tech_T13302,2,Day
T13303,Tech_T13303,5,Evening
T13304,Tech_T13304,1,Day
T13305,Tech_T13305,3,Mixed
T13306,Tech_T13306,6,Day
T13307,Tech_T13307,5,Evening
T13308,Tech_T13308,3,Evening
T13309,Tech_T13309,10,Evening
